BookingID,CheckInDate,CheckOutDate,NumberOfNights,NumberOfGuests,RoomType,RoomRate,Revenue,BookingSource,CustomerID,CustomerAge,CustomerGender,CustomerNationality,BookingDate,PaymentMethod,DiscountApplied,TotalRevenue,OccupancyRate,WeekdayOrWeekend,Season,CustomerOccupation,PurposeOfVisit,FeedbackScore,LoyaltyMember,SpecialRequests,RoomView
BID0897,25-03-2024,08-04-2024,14,3,Suite,452.6225106,1904.831102,Online,CID0897,35,Female,UK,04-02-2023,Credit Card,41.7208331,302.3864425,71.65144861,Weekend,Autumn,Teacher,Business,4,Yes,Early Check-out,City View
BID0898,26-12-2024,31-12-2024,5,3,Double,72.99198467,1408.389404,Walk-in,CID0898,52,Other,UK,11-04-2023,Debit Card,19.89477083,268.1749889,59.49792815,Weekday,Winter,Student,Conference,9,No,Late Check-in,Sea View
BID0899,25-12-2024,31-12-2024,6,2,Suite,139.2328293,1930.017796,Online,CID0899,32,Other,USA,31-12-2023,Online Payment,6.994658632,803.5456214,53.20756008,Weekend,Summer,Doctor,Conference,6,Yes,Early Check-out,Mountain View
BID0900,28-05-2024,10-06-2024,13,3,Suite,387.4565375,1104.851694,Online,CID0900,71,Female,India,03-03-2024,Credit Card,1.319866759,1789.525182,86.25655096,Weekday,Autumn,Lawyer,Business,4,Yes,Late Check-in,City View
BID0901,02-11-2024,08-11-2024,6,3,Single,104.3254424,431.9810935,Travel Agent,CID0901,76,Other,UK,30-11-2023,Online Payment,23.60765735,579.4166684,88.43401878,Weekend,Spring,Lawyer,Business,8,Yes,Extra Bed,City View
BID0902,04-03-2024,16-03-2024,12,1,Double,459.9544446,227.8927887,Walk-in,CID0902,37,Female,India,25-02-2023,Debit Card,29.03244559,1641.987292,84.945799,Weekday,Spring,Lawyer,Business,9,Yes,None,City View
BID0903,11-10-2024,19-10-2024,8,4,Suite,456.5365527,1090.229836,Walk-in,CID0903,74,Other,India,01-01-2024,Cash,13.96223427,1073.314537,55.17831579,Weekend,Summer,Engineer,Business,7,Yes,None,Sea View
BID0904,24-04-2024,02-05-2024,8,2,Suite,178.1898087,1810.980597,Walk-in,CID0904,79,Male,Germany,28-11-2024,Cash,36.92324898,1132.659732,69.50211952,Weekday,Spring,Teacher,Leisure,4,Yes,Early Check-out,Garden View
BID0905,31-10-2024,01-11-2024,1,3,Suite,322.8006386,1693.591928,Walk-in,CID0905,46,Male,India,26-11-2023,Online Payment,18.11476153,167.6562538,72.18217603,Weekend,Winter,Lawyer,Leisure,10,No,Late Check-in,Mountain View
BID0906,11-11-2024,23-11-2024,12,3,Double,135.3184131,207.0931567,Travel Agent,CID0906,56,Male,UK,11-02-2023,Cash,46.94341643,1556.124056,92.00815166,Weekday,Summer,Student,Leisure,4,No,Early Check-out,Mountain View
BID0907,09-05-2024,21-05-2024,12,3,Single,89.84187303,332.0460496,Online,CID0907,65,Male,USA,12-04-2023,Online Payment,23.22681866,1463.086159,84.15868419,Weekday,Autumn,Lawyer,Conference,3,No,Early Check-out,Mountain View
BID0908,18-02-2024,27-02-2024,9,3,Suite,350.2307974,324.4926385,Travel Agent,CID0908,29,Male,India,20-12-2023,Debit Card,43.06145016,1890.776837,92.37682786,Weekend,Spring,Doctor,Business,8,Yes,Late Check-in,Garden View
BID0909,10-01-2024,11-01-2024,1,1,Single,340.8309662,1675.729254,Online,CID0909,50,Other,Australia,06-05-2024,Debit Card,24.71247527,626.8992226,72.21226188,Weekday,Spring,Student,Other,2,Yes,Extra Bed,Sea View
BID0910,08-12-2024,10-12-2024,2,2,Single,131.4987936,1499.260119,Travel Agent,CID0910,29,Other,India,04-08-2024,Debit Card,42.48854962,667.0542014,92.48840287,Weekday,Autumn,Lawyer,Other,9,No,None,Mountain View
BID0911,08-05-2024,10-05-2024,2,2,Single,284.8779771,1371.454856,Travel Agent,CID0911,45,Male,India,24-11-2023,Online Payment,40.40916045,276.8080669,67.19242731,Weekday,Winter,Student,Conference,1,Yes,None,Garden View
BID0912,03-07-2024,15-07-2024,12,1,Suite,305.2799846,1865.319732,Online,CID0912,51,Male,USA,12-10-2024,Online Payment,18.29211136,756.9951396,89.26015473,Weekend,Spring,Engineer,Conference,5,No,None,Garden View
BID0913,30-08-2024,12-09-2024,13,2,Single,95.56486832,1707.461644,Walk-in,CID0913,45,Male,UK,09-01-2023,Online Payment,30.64847594,1883.707743,92.50284138,Weekday,Winter,Teacher,Leisure,4,No,None,City View
BID0914,01-05-2024,13-05-2024,12,2,Suite,400.9806863,1787.254361,Online,CID0914,41,Other,India,28-06-2023,Credit Card,10.42730895,755.650128,81.81078799,Weekday,Spring,Teacher,Business,3,No,None,City View
BID0915,12-07-2024,24-07-2024,12,4,Suite,75.00641773,1283.452109,Travel Agent,CID0915,37,Male,India,22-06-2024,Debit Card,24.3142886,724.8211216,99.54136456,Weekend,Winter,Engineer,Leisure,5,Yes,Early Check-out,Mountain View
BID0916,21-03-2024,26-03-2024,5,1,Suite,319.3885883,1878.707818,Travel Agent,CID0916,67,Male,India,13-03-2023,Debit Card,12.96102241,1127.825433,63.61703657,Weekend,Autumn,Doctor,Conference,9,Yes,Sea View,Mountain View
BID0917,01-08-2024,04-08-2024,3,2,Double,376.2489286,624.8354263,Walk-in,CID0917,67,Other,UK,27-04-2023,Cash,15.92324394,835.7427928,86.01651663,Weekday,Autumn,Student,Other,1,Yes,Early Check-out,Garden View
BID0918,14-09-2024,25-09-2024,11,1,Suite,498.0433378,254.5694149,Online,CID0918,64,Female,USA,18-03-2024,Cash,12.56824565,1474.849117,92.17208784,Weekend,Winter,Teacher,Business,10,No,Early Check-out,City View
BID0919,26-07-2024,02-08-2024,7,3,Double,429.0788281,488.4635936,Travel Agent,CID0919,32,Female,Germany,06-04-2023,Debit Card,10.84965432,261.2109881,60.01225004,Weekday,Summer,Lawyer,Leisure,9,No,Late Check-in,City View
BID0920,22-02-2024,02-03-2024,9,1,Double,218.4596563,1293.525294,Online,CID0920,42,Male,USA,05-12-2024,Cash,9.8987477,1274.131267,87.17079465,Weekday,Winter,Student,Business,4,Yes,Sea View,City View
BID0921,22-06-2024,26-06-2024,4,3,Double,300.0567308,738.6704314,Travel Agent,CID0921,63,Female,Germany,14-06-2024,Online Payment,15.00268528,363.7682688,56.5974526,Weekday,Autumn,Student,Other,10,Yes,Sea View,Mountain View
BID0922,08-12-2024,11-12-2024,3,1,Suite,297.5685541,249.2217216,Online,CID0922,37,Female,UK,23-06-2023,Credit Card,44.16932689,800.3282271,94.89420285,Weekday,Summer,Student,Other,7,Yes,None,Sea View
BID0923,23-01-2024,27-01-2024,4,1,Suite,110.3846464,149.4746727,Online,CID0923,22,Female,Australia,07-07-2023,Cash,38.57925961,780.3382261,70.73683793,Weekend,Winter,Lawyer,Other,9,No,Early Check-out,Garden View
BID0924,09-12-2024,22-12-2024,13,2,Single,262.6840629,1629.69503,Travel Agent,CID0924,18,Male,India,10-06-2023,Credit Card,12.17962648,1110.103912,95.91485073,Weekend,Autumn,Teacher,Business,5,No,Sea View,Mountain View
BID0925,19-01-2024,26-01-2024,7,4,Suite,384.6933665,465.9997968,Online,CID0925,29,Male,Australia,31-10-2023,Debit Card,23.0704283,1774.473405,81.09311991,Weekend,Winter,Lawyer,Other,8,Yes,None,City View
BID0926,07-06-2024,16-06-2024,9,1,Double,328.8167163,746.9027317,Online,CID0926,80,Other,Australia,01-11-2024,Online Payment,3.379813307,1289.894973,96.66821872,Weekend,Summer,Teacher,Conference,8,Yes,Sea View,Garden View
BID0927,09-12-2024,16-12-2024,7,4,Single,203.1512083,955.3190588,Online,CID0927,61,Female,Australia,09-04-2024,Online Payment,36.54584024,140.6453525,50.33380326,Weekday,Winter,Teacher,Conference,6,No,Extra Bed,Mountain View
BID0928,30-11-2024,07-12-2024,7,1,Suite,182.4933352,708.4058755,Travel Agent,CID0928,64,Other,Germany,25-11-2024,Credit Card,40.13679485,1853.903029,97.8417071,Weekday,Winter,Engineer,Business,6,No,Extra Bed,Garden View
BID0929,20-11-2024,21-11-2024,1,4,Suite,247.5090246,842.9268419,Walk-in,CID0929,19,Male,USA,27-08-2023,Online Payment,43.48253902,1430.341869,98.52770619,Weekday,Summer,Engineer,Conference,4,Yes,None,Sea View
BID0930,23-03-2024,29-03-2024,6,4,Double,51.38632677,1749.629053,Walk-in,CID0930,68,Female,India,19-09-2023,Credit Card,8.743984564,1484.829939,79.04574429,Weekday,Autumn,Doctor,Leisure,2,No,Early Check-out,City View
BID0931,08-08-2024,17-08-2024,9,1,Single,137.8305443,1475.338162,Travel Agent,CID0931,19,Male,UK,12-07-2024,Credit Card,43.19861998,1439.242461,51.29648875,Weekday,Summer,Engineer,Leisure,2,No,Extra Bed,Garden View
BID0932,17-08-2024,25-08-2024,8,1,Double,59.71267975,1335.943207,Online,CID0932,54,Female,Australia,09-01-2024,Cash,29.53271304,817.1073082,84.77313589,Weekday,Summer,Student,Leisure,3,No,Late Check-in,Mountain View
BID0933,14-04-2024,19-04-2024,5,2,Single,180.741161,382.7286629,Online,CID0933,30,Male,India,02-05-2023,Debit Card,18.87050692,1060.26854,89.74450514,Weekend,Autumn,Student,Conference,2,Yes,Extra Bed,City View
BID0934,13-01-2024,17-01-2024,4,3,Suite,118.0097141,1055.10903,Online,CID0934,41,Other,USA,08-06-2023,Credit Card,45.15129303,915.4299317,98.18293319,Weekday,Spring,Engineer,Leisure,3,Yes,Late Check-in,Garden View
BID0935,21-04-2024,25-04-2024,4,3,Double,148.692956,943.6920069,Walk-in,CID0935,46,Other,Germany,24-09-2023,Debit Card,11.07129798,822.9153877,96.61045535,Weekday,Winter,Engineer,Business,8,No,Late Check-in,Garden View
BID0936,15-06-2024,17-06-2024,2,3,Double,334.0227419,1851.192733,Travel Agent,CID0936,33,Other,Australia,09-11-2023,Debit Card,41.11627188,415.0976959,81.80615873,Weekend,Spring,Lawyer,Leisure,4,No,Sea View,Mountain View
BID0937,05-06-2024,10-06-2024,5,3,Suite,149.2953249,1412.663561,Walk-in,CID0937,30,Male,USA,21-12-2024,Credit Card,5.564356498,154.6079254,73.86936666,Weekday,Autumn,Doctor,Business,6,Yes,None,City View
BID0938,06-04-2024,07-04-2024,1,4,Single,365.6063667,224.1653065,Online,CID0938,74,Female,USA,21-11-2024,Online Payment,47.23547433,1455.744923,71.01439354,Weekend,Autumn,Doctor,Conference,4,No,Sea View,Mountain View
BID0939,19-08-2024,23-08-2024,4,2,Suite,229.3408165,793.4855059,Walk-in,CID0939,29,Female,UK,07-03-2023,Credit Card,20.54738784,1407.00176,97.76861303,Weekday,Autumn,Student,Business,1,No,None,Mountain View
BID0940,20-02-2024,28-02-2024,8,2,Single,122.3673591,196.2154968,Walk-in,CID0940,57,Other,UK,26-06-2023,Debit Card,4.433287448,1235.660649,53.69984069,Weekday,Autumn,Teacher,Other,10,Yes,None,City View
BID0941,29-01-2024,03-02-2024,5,2,Single,277.2149805,950.890461,Online,CID0941,53,Male,Germany,15-05-2023,Online Payment,22.56564482,1960.232026,85.71198922,Weekend,Summer,Lawyer,Conference,6,Yes,None,Sea View
BID0942,05-07-2024,15-07-2024,10,1,Single,161.9391865,588.9043316,Travel Agent,CID0942,51,Other,Australia,26-03-2024,Debit Card,39.86240857,1190.703905,76.17794852,Weekend,Winter,Engineer,Business,10,No,Sea View,Sea View
BID0943,02-02-2024,03-02-2024,1,4,Double,210.64369,866.0264114,Online,CID0943,63,Other,Germany,20-12-2023,Online Payment,1.623207407,618.5442635,63.32897347,Weekend,Autumn,Doctor,Conference,7,No,Sea View,Garden View
BID0944,28-12-2024,04-01-2025,7,2,Double,350.3804704,1515.464894,Travel Agent,CID0944,32,Other,USA,10-11-2024,Debit Card,19.07433105,1959.802614,67.95159139,Weekday,Autumn,Teacher,Business,10,No,None,Sea View
BID0945,30-12-2024,01-01-2025,2,3,Suite,185.9459395,1671.847921,Travel Agent,CID0945,32,Female,India,16-08-2024,Cash,3.909578813,1265.31597,78.28329565,Weekend,Winter,Student,Other,7,Yes,None,City View
BID0946,23-03-2024,29-03-2024,6,2,Suite,475.2712378,1509.587249,Travel Agent,CID0946,18,Female,UK,28-05-2024,Credit Card,47.72087174,805.3887896,57.54056384,Weekday,Autumn,Doctor,Conference,1,Yes,Sea View,Mountain View
BID0947,13-01-2024,16-01-2024,3,2,Single,482.671762,1740.579714,Online,CID0947,72,Male,India,16-04-2024,Credit Card,13.28543728,780.2601716,57.50592422,Weekend,Winter,Teacher,Leisure,2,No,None,Mountain View
BID0948,18-12-2024,29-12-2024,11,3,Single,440.871357,345.691893,Online,CID0948,35,Female,Australia,06-01-2024,Credit Card,40.55341118,566.5757384,73.55607422,Weekday,Autumn,Lawyer,Business,9,Yes,Extra Bed,Garden View
BID0949,23-01-2024,30-01-2024,7,4,Double,73.47462697,1934.586704,Travel Agent,CID0949,40,Female,UK,23-09-2023,Online Payment,34.10181775,1287.613032,82.22209242,Weekday,Spring,Lawyer,Leisure,1,No,None,Sea View
BID0950,04-12-2024,14-12-2024,10,3,Double,54.46143077,536.1819565,Online,CID0950,70,Male,USA,30-08-2023,Credit Card,2.255701943,1313.321404,94.12729971,Weekday,Winter,Teacher,Leisure,4,Yes,Late Check-in,Garden View
BID0951,12-11-2024,19-11-2024,7,4,Single,497.8299489,1716.676285,Online,CID0951,55,Male,UK,07-06-2023,Cash,10.48092079,1893.640027,89.65685972,Weekend,Spring,Teacher,Business,9,Yes,Extra Bed,Garden View
BID0952,16-03-2024,18-03-2024,2,2,Double,358.7400671,1172.07904,Walk-in,CID0952,19,Female,Australia,04-04-2023,Credit Card,23.82004608,1144.004512,59.84714314,Weekend,Summer,Lawyer,Leisure,4,Yes,Extra Bed,Sea View
BID0953,19-03-2024,23-03-2024,4,4,Single,150.1112877,1538.6903,Online,CID0953,57,Male,USA,07-08-2024,Credit Card,49.60259127,1251.305189,89.85754412,Weekday,Spring,Engineer,Other,1,No,Extra Bed,Mountain View
BID0954,12-11-2024,15-11-2024,3,2,Suite,388.7912683,637.9126585,Travel Agent,CID0954,63,Male,India,26-03-2024,Debit Card,47.21530757,1331.700401,65.02772638,Weekday,Autumn,Engineer,Other,3,No,Extra Bed,Garden View
BID0955,18-11-2024,25-11-2024,7,2,Single,54.08438445,808.1424599,Walk-in,CID0955,57,Female,Australia,14-10-2023,Cash,44.85898855,898.5626814,91.05479465,Weekend,Spring,Lawyer,Conference,5,No,Sea View,Mountain View
BID0956,07-07-2024,16-07-2024,9,3,Double,90.35122952,546.2173628,Travel Agent,CID0956,55,Other,India,29-04-2023,Cash,49.57532101,992.905652,76.65970585,Weekday,Spring,Lawyer,Other,2,No,Late Check-in,Mountain View
BID0957,21-11-2024,30-11-2024,9,3,Double,480.8294015,1820.226963,Online,CID0957,78,Other,Germany,03-04-2023,Cash,1.898888639,601.2923844,99.82662813,Weekday,Winter,Student,Other,7,Yes,Sea View,City View
BID0958,27-08-2024,10-09-2024,14,2,Double,268.8326024,1656.31882,Walk-in,CID0958,50,Other,UK,30-07-2023,Credit Card,30.06809307,285.5368369,68.1927179,Weekend,Spring,Doctor,Business,10,No,Sea View,Mountain View
BID0959,18-01-2024,24-01-2024,6,2,Double,397.4703721,1278.043153,Online,CID0959,63,Other,Germany,29-12-2023,Credit Card,47.93963159,1674.520537,61.50779281,Weekday,Spring,Student,Conference,10,No,Early Check-out,Mountain View
BID0960,26-09-2024,07-10-2024,11,4,Double,346.2792352,551.2465548,Travel Agent,CID0960,26,Male,UK,14-03-2023,Credit Card,48.20712554,594.9808675,79.26210631,Weekend,Autumn,Doctor,Conference,8,No,None,Garden View
BID0961,15-10-2024,19-10-2024,4,2,Double,233.3816618,1183.490456,Walk-in,CID0961,73,Male,India,20-04-2024,Credit Card,31.86600482,1613.264191,91.17429941,Weekend,Spring,Doctor,Other,2,No,Sea View,Mountain View
BID0962,22-08-2024,24-08-2024,2,3,Suite,417.6401593,1985.891626,Travel Agent,CID0962,31,Male,Australia,10-03-2023,Credit Card,43.31009886,786.8177144,63.84857178,Weekday,Autumn,Lawyer,Business,5,Yes,None,City View
BID0963,02-10-2024,03-10-2024,1,3,Suite,119.4856032,536.1114816,Travel Agent,CID0963,41,Other,Germany,18-04-2023,Online Payment,49.40224498,724.2464599,98.33764194,Weekend,Spring,Engineer,Other,1,No,Sea View,Mountain View
BID0964,14-05-2024,17-05-2024,3,1,Single,277.6978539,1774.723138,Online,CID0964,74,Male,India,07-03-2024,Cash,10.0441973,679.2322599,76.84169099,Weekend,Spring,Engineer,Conference,2,No,None,Mountain View
BID0965,09-09-2024,21-09-2024,12,2,Single,318.2458695,1901.88404,Travel Agent,CID0965,60,Male,Australia,08-01-2023,Debit Card,35.59738646,1803.02152,92.19050702,Weekend,Spring,Student,Other,4,No,Extra Bed,Mountain View
BID0966,13-02-2024,15-02-2024,2,1,Single,139.5581667,282.2337269,Walk-in,CID0966,18,Female,Germany,26-03-2024,Debit Card,2.501336612,588.2421808,76.82894632,Weekday,Winter,Teacher,Other,5,Yes,Early Check-out,Mountain View
BID0967,06-06-2024,13-06-2024,7,1,Suite,443.3165305,370.8173813,Travel Agent,CID0967,40,Female,USA,22-06-2024,Cash,16.04969483,958.2024585,94.71937615,Weekend,Summer,Engineer,Other,5,Yes,Sea View,Garden View
BID0968,02-04-2024,11-04-2024,9,4,Suite,253.4137641,515.2195956,Online,CID0968,24,Other,India,09-07-2023,Credit Card,40.4596228,909.2761863,94.99745719,Weekday,Spring,Student,Other,6,No,None,City View
BID0969,23-10-2024,05-11-2024,13,2,Suite,424.883263,1050.665746,Walk-in,CID0969,59,Other,UK,31-05-2023,Online Payment,47.69928217,1341.078042,79.77700076,Weekday,Winter,Student,Business,8,No,None,Mountain View
BID0970,03-06-2024,13-06-2024,10,3,Double,259.8372451,1254.889567,Online,CID0970,63,Male,India,22-11-2023,Debit Card,37.3840041,1152.206257,73.7066277,Weekend,Summer,Teacher,Conference,9,Yes,Late Check-in,Sea View
BID0971,01-04-2024,03-04-2024,2,2,Single,187.4374188,554.0968875,Travel Agent,CID0971,48,Female,Germany,27-04-2024,Debit Card,36.24511161,974.1079451,76.45143754,Weekend,Spring,Doctor,Business,9,No,Late Check-in,Sea View
BID0972,27-04-2024,08-05-2024,11,3,Double,243.5471124,254.9995583,Online,CID0972,60,Other,India,14-05-2024,Credit Card,48.06666061,692.7921734,66.5326527,Weekend,Summer,Engineer,Conference,9,Yes,Late Check-in,Sea View
BID0973,19-04-2024,29-04-2024,10,2,Single,277.9505189,203.7203437,Walk-in,CID0973,64,Other,UK,17-11-2023,Debit Card,31.42314516,268.9492629,84.79843134,Weekday,Autumn,Student,Business,10,No,Sea View,Sea View
BID0974,19-01-2024,31-01-2024,12,3,Suite,495.7004261,553.5793597,Walk-in,CID0974,28,Male,UK,17-07-2024,Online Payment,30.86894942,687.8217243,75.08975324,Weekday,Summer,Doctor,Leisure,8,Yes,Sea View,City View
BID0975,02-07-2024,13-07-2024,11,1,Double,225.5647579,1809.192254,Online,CID0975,76,Female,USA,08-11-2023,Debit Card,42.09809188,545.0974231,53.45757341,Weekday,Spring,Engineer,Conference,6,Yes,Late Check-in,Mountain View
BID0976,06-09-2024,14-09-2024,8,2,Suite,242.3402954,504.2866691,Travel Agent,CID0976,26,Male,Australia,30-04-2024,Credit Card,10.9113521,1421.626452,80.46377785,Weekday,Summer,Teacher,Conference,3,Yes,Early Check-out,City View
BID0977,04-09-2024,13-09-2024,9,3,Single,118.5001482,1397.004565,Online,CID0977,51,Female,Australia,27-06-2023,Debit Card,36.574546,1374.476035,53.45418626,Weekend,Autumn,Student,Conference,4,Yes,Late Check-in,Sea View
BID0978,09-12-2024,14-12-2024,5,1,Double,436.9627045,675.7210391,Online,CID0978,45,Female,Germany,15-01-2024,Credit Card,20.72828466,621.9767992,50.91052183,Weekday,Summer,Student,Business,5,Yes,Sea View,Garden View
BID0979,22-04-2024,30-04-2024,8,2,Suite,391.3693996,1190.364872,Walk-in,CID0979,43,Other,Australia,18-12-2023,Online Payment,1.164150778,245.1172436,79.81676032,Weekend,Winter,Doctor,Other,3,Yes,None,Sea View
BID0980,09-03-2024,20-03-2024,11,3,Suite,102.644192,1183.183363,Walk-in,CID0980,38,Other,Australia,30-03-2024,Cash,30.54340544,1812.523334,70.5559211,Weekend,Spring,Doctor,Leisure,6,No,Sea View,Garden View
BID0981,30-12-2024,12-01-2025,13,3,Single,320.5377813,1396.13457,Travel Agent,CID0981,72,Male,UK,17-01-2023,Credit Card,40.2884986,736.7225004,69.73046394,Weekday,Spring,Doctor,Leisure,9,No,None,Garden View
BID0982,06-08-2024,08-08-2024,2,3,Double,377.1910313,1197.028608,Travel Agent,CID0982,45,Female,UK,09-01-2024,Online Payment,21.9794195,1078.101738,51.33509811,Weekend,Winter,Doctor,Business,4,No,Extra Bed,City View
BID0983,02-05-2024,16-05-2024,14,3,Suite,309.9956288,515.5946674,Travel Agent,CID0983,32,Male,India,02-12-2023,Debit Card,3.714385264,1292.912555,81.67930931,Weekday,Winter,Doctor,Other,9,Yes,Late Check-in,Mountain View
BID0984,21-06-2024,01-07-2024,10,3,Double,273.5372402,521.0875858,Walk-in,CID0984,44,Female,USA,07-10-2023,Credit Card,29.35005449,908.2977245,67.27715349,Weekday,Autumn,Teacher,Other,2,Yes,Late Check-in,Mountain View
BID0985,30-05-2024,11-06-2024,12,3,Suite,357.3661263,1425.578012,Online,CID0985,69,Female,UK,13-06-2023,Online Payment,42.99331871,134.5366315,52.92133948,Weekend,Winter,Student,Conference,6,No,Sea View,Sea View
BID0986,29-03-2024,01-04-2024,3,2,Double,297.040908,756.7596267,Travel Agent,CID0986,31,Female,UK,06-05-2023,Debit Card,39.62466813,256.7030743,54.83492916,Weekend,Summer,Doctor,Other,6,Yes,Late Check-in,Sea View
BID0987,10-10-2024,18-10-2024,8,2,Suite,240.4103499,801.2055483,Online,CID0987,34,Female,USA,03-11-2024,Debit Card,42.20066306,380.7761864,98.01032068,Weekday,Summer,Engineer,Business,4,No,Early Check-out,City View
BID0988,07-03-2024,11-03-2024,4,4,Double,346.6631433,1717.42906,Travel Agent,CID0988,44,Female,Australia,04-12-2024,Online Payment,28.13026493,1412.317452,75.05282544,Weekend,Autumn,Lawyer,Conference,5,No,Extra Bed,City View
BID0989,30-09-2024,04-10-2024,4,4,Single,404.2685956,174.5559504,Walk-in,CID0989,75,Male,UK,21-07-2024,Online Payment,20.58845891,193.2392015,75.22022717,Weekday,Winter,Doctor,Conference,3,Yes,None,City View
BID0990,26-06-2024,09-07-2024,13,1,Single,169.5315239,511.1684276,Walk-in,CID0990,37,Female,India,15-02-2023,Debit Card,13.94652925,1641.927213,64.65606531,Weekday,Spring,Teacher,Leisure,1,No,Extra Bed,Mountain View
BID0991,25-07-2024,29-07-2024,4,2,Single,129.9742305,1410.736685,Walk-in,CID0991,75,Female,USA,20-01-2023,Online Payment,38.41644705,638.6080955,71.39138519,Weekday,Winter,Teacher,Leisure,6,No,Sea View,Mountain View
BID0992,22-01-2024,04-02-2024,13,4,Double,492.6841329,523.5842887,Online,CID0992,30,Female,India,26-04-2023,Online Payment,18.71305404,690.4471432,61.72897395,Weekday,Winter,Doctor,Other,1,Yes,Early Check-out,Sea View
